Year;MunicipalityID;zoneid;ZoneName;ZoneDescription;CountryCode;Area;BNP;JOBS;Population;Area_km2;Density;CPH_FRDB;Main_cities;MainC_and_HighDensAreas;HighDensAreas;East_GB;East_GB_NoBorholm
2020;101;102110;Christiansborg;Kobenhavns Kommune;DK;212076;3036730343;3361.603516;35.80459487;0.212076;168.8290748;1;1;1;0;1;1
2020;101;102120;Kgs. Nytorv;Kobenhavns Kommune;DK;390711;16041809505;25413.57422;3370.699082;0.390711;8627.09031;1;1;1;1;1;1
2020;101;102130;RÜdhuspladsen;Kobenhavns Kommune;DK;160842;7419447912;8657.416992;644.0275785;0.160842;4004.100785;1;1;1;1;1;1
2020;101;102140;Norreport;Kobenhavns Kommune;DK;365309;13011505505;19768.46484;3769.272089;0.365309;10318.03785;1;1;1;1;1;1
2020;101;102150;Orstedparken;Kobenhavns Kommune;DK;481199;3464840737;5717.881348;6555.462272;0.481199;13623.18349;1;1;1;1;1;1
2020;101;102160;Vesterport;Kobenhavns Kommune;DK;390298;9247843312;12651.68066;911.9479684;0.390298;2336.542766;1;1;1;1;1;1
2020;101;102170;Tivoli;Kobenhavns Kommune;DK;427606;11394524776;14323.22461;1565.173896;0.427606;3660.3179;1;1;1;1;1;1
2020;101;102180;Kobenhavns HovedbanegÜrd;Kobenhavns Kommune;DK;894439;13983988383;18495.16211;6254.879388;0.894439;6993.075423;1;1;1;1;1;1
2020;101;102210;Osterport;Kobenhavns Kommune;DK;1391170;6897449692;8374.591797;10817.17647;1.39117;7775.596419;1;1;1;1;1;1
2020;101;102220;Amalienborg;Kobenhavns Kommune;DK;934917;1.87E+11;27430.74805;8453.146823;0.934917;9041.601365;1;1;1;1;1;1
2020;101;102230;Kongens Have;Kobenhavns Kommune;DK;525859;488730288.9;1139.366699;2092.668861;0.525859;3979.524665;1;1;1;1;1;1
2020;101;102310;Ydre Osterbro O;Kobenhavns Kommune Nord;DK;1251602;1955132017;2744.997314;4234.058092;1.251602;3382.910935;1;1;1;1;1;1
2020;101;102320;Svanemollen;Kobenhavns Kommune Nord;DK;1257550;3750673072;5267.13916;16004.58436;1.25755;12726.79763;1;1;1;1;1;1
2020;101;102330;Nordhavn;Kobenhavns Kommune Nord;DK;2780716;14139609154;15533.97754;6718.248154;2.780716;2416.013773;1;1;1;1;1;1
2020;101;102340;Indre Osterbro N;Kobenhavns Kommune Nord;DK;1230904;6334924120;9540.463867;22654.1039;1.230904;18404.44413;1;1;1;1;1;1
2020;101;102350;Indre Osterbro S;Kobenhavns Kommune Nord;DK;700732;2818122030;4552.375488;15723.52678;0.700732;22438.71663;1;1;1;1;1;1
2020;101;102410;Ydre Osterbro V;Kobenhavns Kommune Nord;DK;1025245;6454364047;9666.069336;14349.48614;1.025245;13996.15325;1;1;1;1;1;1
2020;101;102420;Rigshospitalet;Kobenhavns Kommune Nord;DK;1245823;8384950303;13715.24219;6301.526939;1.245823;5058.123778;1;1;1;1;1;1
2020;101;102430;Ydre Norrebro N;Kobenhavns Kommune Nord;DK;1038899;3118086321;4993.130371;18158.9629;1.038899;17479.04551;1;1;1;1;1;1
2020;101;102440;Indre Norrebro S;Kobenhavns Kommune Nord;DK;1838930;6407048912;11990.31445;34179.4093;1.83893;18586.57442;1;1;1;1;1;1
2020;101;102450;Ydre Norrebro V;Kobenhavns Kommune Nord;DK;1051823;3140731272;4666.666504;26510.18339;1.051823;25204.0347;1;1;1;1;1;1
2020;101;102510;Ryparken;Kobenhavns Kommune Nord;DK;1282488;3756250371;4300.489258;5591.784205;1.282488;4360.106453;1;1;1;1;1;1
2020;101;102520;Emdrup;Kobenhavns Kommune Nord;DK;1359742;904614615.1;2617.921143;5522.91389;1.359742;4061.736631;1;1;1;1;1;1
2020;101;102530;Bispebjerg O;Kobenhavns Kommune Nord;DK;2303802;6185822361;8801.703125;19529.91579;2.303802;8477.254465;1;1;1;1;1;1
2020;101;102540;Utterslev;Kobenhavns Kommune Nord;DK;1058439;4224590508;11579.61426;17729.8454;1.058439;16750.93737;1;1;1;1;1;1
2020;101;102550;Grondal O;Kobenhavns Kommune Nord;DK;1271337;1791553830;2518.858643;7827.352231;1.271337;6156.787878;1;1;1;1;1;1
2020;101;102560;Bispebjerg V;Kobenhavns Kommune Nord;DK;2612516;1599368576;2276.135742;12491.22803;2.612516;4781.302021;1;1;1;1;1;1
2020;101;102610;Bronshoj;Kobenhavns Kommune Nord;DK;2177500;1112381226;2005.409302;13762.37524;2.1775;6320.264175;1;1;1;1;1;1
2020;101;102620;Grondal V;Kobenhavns Kommune Nord;DK;778898;320500759.9;520.9266968;7123.418984;0.778898;9145.509404;1;1;1;1;1;1
2020;101;102630;Vanlose S;Kobenhavns Kommune Nord;DK;2222458;1666228979;3040.119873;16668.44603;2.222458;7500.004963;1;1;1;1;1;1
2020;101;102640;Vanlose N;Kobenhavns Kommune Nord;DK;1947508;1045731589;1847.233276;7805.938494;1.947508;4008.167614;1;1;1;1;1;1
2020;101;102650;Husum S;Kobenhavns Kommune Nord;DK;1094836;429223822.4;662.4888306;4328.904615;1.094836;3953.929735;1;1;1;1;1;1
2020;101;102660;Husum N;Kobenhavns Kommune Nord;DK;2049254;582525776.2;1185.119019;9497.541524;2.049254;4634.633639;1;1;1;1;1;1
2020;101;102670;Tingbjerg;Kobenhavns Kommune Nord;DK;2097776;1701651643;3086.79541;13779.78427;2.097776;6568.758662;1;1;1;1;1;1
2020;101;102710;Valby SO;Kobenhavns Kommune syd for Frederiksberg;DK;1115367;7197729093;8531.916016;9166.929016;1.115367;8218.755814;1;1;1;1;1;1
2020;101;102720;Valby NO;Kobenhavns Kommune syd for Frederiksberg;DK;1150163;3786305639;6026.72998;14843.00341;1.150163;12905.13033;1;1;1;1;1;1
2020;101;102730;Valby NV;Kobenhavns Kommune syd for Frederiksberg;DK;587783;280393246.4;463.7490845;7555.009353;0.587783;12853.39888;1;1;1;1;1;1
2020;101;102740;Valby SV;Kobenhavns Kommune syd for Frederiksberg;DK;506041;480422707.8;817.3438721;3709.685454;0.506041;7330.80018;1;1;1;1;1;1
2020;101;102750;Vigerslev S;Kobenhavns Kommune syd for Frederiksberg;DK;3465185;2037405431;3224.427734;11139.75748;3.465185;3214.765584;1;1;1;1;1;1
2020;101;102760;Vigerslev N;Kobenhavns Kommune syd for Frederiksberg;DK;1253465;1230503790;2498.402832;7529.271343;1.253465;6006.766318;1;1;1;1;1;1
2020;101;102770;Danshoj;Kobenhavns Kommune syd for Frederiksberg;DK;1413836;608068179.4;1134.075317;8136.792978;1.413836;5755.117975;1;1;1;1;1;1
2020;101;102810;Vesterbro O;Kobenhavns Kommune syd for Frederiksberg;DK;441882;1423140447;3020.99707;14035.80884;0.441882;31763.70352;1;1;1;1;1;1
2020;101;102820;Vesterbro V;Kobenhavns Kommune syd for Frederiksberg;DK;684110;2560501881;4385.181641;20000.76386;0.68411;29236.18111;1;1;1;1;1;1
2020;101;102830;Vesterbro S;Kobenhavns Kommune syd for Frederiksberg;DK;1384183;3030850825;3940.534668;5141.839461;1.384183;3714.710743;1;1;1;1;1;1
2020;101;102840;Sydhavn Station;Kobenhavns Kommune syd for Frederiksberg;DK;1032119;1013639692;1681.866455;4187.881904;1.032119;4057.557224;1;1;1;1;1;1
2020;101;102850;Sydhavn N;Kobenhavns Kommune syd for Frederiksberg;DK;827051;6936789014;5923.968262;9798.862261;0.827051;11847.95407;1;1;1;1;1;1
2020;101;102860;Kgs Enghave;Kobenhavns Kommune syd for Frederiksberg;DK;1818970;882440546.2;1675.959961;9632.934949;1.81897;5295.818485;1;1;1;1;1;1
2020;101;102870;Sydhavn S;Kobenhavns Kommune syd for Frederiksberg;DK;1008265;3817422943;4225.08252;6011.419146;1.008265;5962.142042;1;1;1;1;1;1
2020;101;103110;Refshaleoen;Kobenhavns Kommune;DK;1954338;2393073315;2040.835083;1614.101331;1.954338;825.906947;1;1;1;0;1;1
2020;101;103120;Provestenen;Kobenhavns Kommune;DK;852385;161838404.4;148.8890533;0.200301;0.852385;0.234988884;1;1;1;0;1;1
2020;101;103130;Christianshavn O;Kobenhavns Kommune;DK;865503;1844173521;3614.563721;1805.356442;0.865503;2085.904315;1;1;1;1;1;1
2020;101;103140;Christianshavn V;Kobenhavns Kommune;DK;990579;9585046215;11506.20703;10273.41888;0.990579;10371.12525;1;1;1;1;1;1
2020;101;103150;Sundbyoster NO;Kobenhavns Kommune;DK;1937173;5141332139;5510.237793;3812.030357;1.937173;1967.831658;1;1;1;1;1;1
2020;101;103160;Sundbyoster N;Kobenhavns Kommune;DK;706616;1334090602;1893.588623;10706.74925;0.706616;15152.14664;1;1;1;1;1;1
2020;101;103170;Sundbyoster NV;Kobenhavns Kommune;DK;1071695;3420486156;4965.490723;28510.41161;1.071695;26603.1022;1;1;1;1;1;1
2020;101;103180;Amager Fëlled nord;Kobenhavns Kommune;DK;1350976;2612449481;3602.747314;7393.064818;1.350976;5472.387976;1;1;1;1;1;1
2020;101;103190;Islands brygge;Kobenhavns Kommune;DK;787057;8904809670;9077.978516;11393.68886;0.787057;14476.31983;1;1;1;1;1;1
2020;101;103210;Sundbyoster SO;Kobenhavns Kommune;DK;3106837;1684778750;3258.054443;10465.02271;3.106837;3368.384859;1;1;1;1;1;1
2020;101;103220;Sundbyoster V;Kobenhavns Kommune;DK;777948;1400572726;2217.939697;13659.25906;0.777948;17558.0618;1;1;1;1;1;1
2020;101;103230;Sundbyoster SV;Kobenhavns Kommune;DK;942496;436196901.6;914.5567627;6356.326328;0.942496;6744.141437;1;1;1;1;1;1
2020;101;103240;Sundbyvester C;Kobenhavns Kommune;DK;1774047;2122937406;4450.515137;16810.68418;1.774047;9475.89561;1;1;1;1;1;1
2020;101;103250;Sundbyvester S;Kobenhavns Kommune;DK;1238888;420342140.5;999.1505737;7293.906661;1.238888;5887.462516;1;1;1;1;1;1
2020;101;103260;DR-byen;Kobenhavns Kommune;DK;1006762;2487259671;4549.882324;3192.894182;1.006762;3171.448845;1;1;1;1;1;1
2020;101;103270;Amager Fëlled syd;Kobenhavns Kommune;DK;2626403;242678623.1;361.7223511;2025.27569;2.626403;771.1214501;1;1;1;0;1;1
2020;101;103280;Bella Centret;Kobenhavns Kommune;DK;944153;2276652866;1314.782349;5769.818021;0.944153;6111.104896;1;1;1;1;1;1
2020;101;103290;Kobenhavn AmageVestamager og Orestadr;Kobenhavns Kommune;DK;9141385;3170067108;5135.966797;11377.08783;9.141385;1244.569377;1;1;1;0;1;1
2020;147;147110;Frederiksberg Ost O;Frederiksberg Kommune;DK;908179;5020359589;7447.538086;16004.74982;0.908179;17622.90234;1;1;1;1;1;1
2020;147;147120;Frederiksberg Ost N;Frederiksberg Kommune;DK;582941;7935852339;5547.054199;8000.486666;0.582941;13724.3506;1;1;1;1;1;1
2020;147;147130;Frederiksberg Ost S;Frederiksberg Kommune;DK;852555;2247495119;4701.796875;14673.5469;0.852555;17211.26133;1;1;1;1;1;1
2020;147;147140;Frederiksberg Have;Frederiksberg Kommune;DK;998735;583128253.7;857.749939;2589.128632;0.998735;2592.408028;1;1;1;1;1;1
2020;147;147150;Frederiksberg Ost V;Frederiksberg Kommune;DK;298501;2763294991;4907.937988;4641.867322;0.298501;15550.5922;1;1;1;1;1;1
2020;147;147160;Frederiksberg Ost NV;Frederiksberg Kommune;DK;891531;3716521193;5773.709473;20962.41909;0.891531;23512.83252;1;1;1;1;1;1
2020;147;147210;Frederiksberg Vest NO;Frederiksberg Kommune;DK;621262;1198914795;1470.476318;7243.633977;0.621262;11659.54779;1;1;1;1;1;1
2020;147;147220;Frederiksberg Vest N;Frederiksberg Kommune;DK;970555;3501868727;4267.450195;7139.806752;0.970555;7356.416434;1;1;1;1;1;1
2020;147;147230;Frederiksberg Vest Midt;Frederiksberg Kommune;DK;1378013;2665223363;4826.029785;17237.42213;1.378013;12508.8966;1;1;1;1;1;1
2020;147;147240;Frederiksberg Vest S;Frederiksberg Kommune;DK;345076;518901219.4;1154.562134;3633.10797;0.345076;10528.42843;1;1;1;1;1;1
2020;147;147250;Frederiksberg Vest V;Frederiksberg Kommune;DK;875359;978814216;1738.047729;7262.78669;0.875359;8296.923537;1;1;1;1;1;1
2020;151;151010;Skovlunde;Ballerup Kommune;DK;4726706;4334320256;5425.515625;11449.73537;4.726706;2422.349808;0;0;1;1;1;1
2020;151;151020;Ingeniorhojskolen;Ballerup Kommune;DK;2719549;19819834327;16196.2793;215.4688494;2.719549;79.22962572;0;0;0;0;1;1
2020;151;151030;Malmparken;Ballerup Kommune;DK;4432748;6985127936;8537.990234;1912.835382;4.432748;431.5236016;0;0;0;0;1;1
2020;151;151040;Ballerup S;Ballerup Kommune;DK;2689396;775921542.8;1139.42688;5595.372194;2.689396;2080.531165;0;0;1;1;1;1
2020;151;151050;Ballerup V;Ballerup Kommune;DK;3417622;3543936246;4293.618652;3105.009392;3.417622;908.5292031;0;0;0;0;1;1
2020;151;151060;Ballerup N;Ballerup Kommune;DK;1991551;2494833914;4969.326172;8183.396103;1.991551;4109.056762;0;0;1;1;1;1
2020;151;151070;Ballerup Egebjerg;Ballerup Kommune;DK;6698433;1244932944;1538.832153;9554.476459;6.698433;1426.374864;0;0;0;0;1;1
2020;151;151080;MÜlov;Ballerup Kommune;DK;4820056;1066330058;1605.503418;8863.877845;4.820056;1838.957441;0;0;1;1;1;1
2020;151;151090;Kildedal;Ballerup Kommune;DK;2456872;326857583.6;341.3058472;57.78155798;2.456872;23.51834283;0;0;0;0;1;1
2020;153;153010;Brondbyoster;Brondby Kommune;DK;6052504;6862134969;6808.160645;12317.84754;6.052504;2035.165535;0;0;1;1;1;1
2020;153;153020;Brondbyvester;Brondby Kommune;DK;9654985;14136965077;15347.50781;9597.333417;9.654985;994.0288273;0;0;0;0;1;1
2020;153;153030;Brondby Strand;Brondby Kommune;DK;5143612;1247963888;2336.190186;14820.8081;5.143612;2881.400872;0;0;1;1;1;1
2020;155;155010;Dragor;Dragor Kommune;DK;10194503;2209391770;2652.931885;12480.96917;10.194503;1224.284222;0;0;0;0;1;1
2020;155;155020;Sovang og Kongelunden;Dragor Kommune;DK;8247069;183275503.6;355.0569763;2049.023791;8.247069;248.4547893;0;0;0;0;1;1
2020;157;157110;Klampenborg;Gentofte Kommune;DK;915996;293566058.1;367.5219421;1825.002967;0.915996;1992.370018;0;0;1;1;1;1
2020;157;157120;Charlottenlund O;Gentofte Kommune;DK;3975320;2873740045;4475.155273;12372.73532;3.97532;3112.387259;0;0;1;1;1;1
2020;157;157130;Charlottenlund V;Gentofte Kommune;DK;1803377;1439883496;2286.536865;7434.535689;1.803377;4122.563218;0;0;1;1;1;1
2020;157;157140;Hellerup O;Gentofte Kommune;DK;3649153;11127358398;13943.06055;14204.20108;3.649153;3892.465205;0;0;1;1;1;1
2020;157;157150;Bernstorffsvej Station;Gentofte Kommune;DK;1293032;1436105159;1988.684937;4549.102551;1.293032;3518.16703;0;0;1;1;1;1
2020;157;157210;Gentofte O;Gentofte Kommune;DK;4032400;1050444642;1718.98291;7393.568622;4.0324;1833.540478;0;0;1;1;1;1
2020;157;157220;Gentofte C;Gentofte Kommune;DK;2055543;3568591696;2969.839111;4814.082738;2.055543;2342.000502;0;0;1;1;1;1
2020;157;157230;Hellerup V;Gentofte Kommune;DK;2147322;4034281747;4540.697754;5760.219825;2.147322;2682.5133;0;0;1;1;1;1
2020;157;157240;DyssegÜrd;Gentofte Kommune;DK;2028614;677491299.1;989.6429443;8311.257795;2.028614;4097.012933;0;0;1;1;1;1
2020;157;157250;Vangede;Gentofte Kommune;DK;1326672;456769893.7;678.3473511;5231.02009;1.326672;3942.964116;0;0;1;1;1;1
2020;157;157260;Jëgersborg-Vangede;Gentofte Kommune;DK;2377724;7616557127;5230.025391;5684.215368;2.377724;2390.611933;0;0;1;1;1;1
2020;159;159010;Gladsaxe;Gladsaxe Kommune;DK;2196531;661542279.8;1120.283081;8868.350291;2.196531;4037.434614;0;0;1;1;1;1
2020;159;159020;Morkhoj;Gladsaxe Kommune;DK;1998528;1373009561;1842.128418;8658.460851;1.998528;4332.419086;0;0;1;1;1;1
2020;159;159030;Kildebakke;Gladsaxe Kommune;DK;1791763;1399897362;2399.894531;10197.18058;1.791763;5691.143628;0;0;1;1;1;1
2020;159;159040;Soborg;Gladsaxe Kommune;DK;501517;602250883.1;1416.037598;3298.991398;0.501517;6578.025068;0;0;1;1;1;1
2020;159;159050;Hoje Gladsaxe;Gladsaxe Kommune;DK;3976122;17470896548;15837.96191;3847.793075;3.976122;967.7251038;0;0;0;0;1;1
2020;159;159060;Buddinge;Gladsaxe Kommune;DK;1464235;2101085604;3674.955078;5056.683335;1.464235;3453.464324;0;0;1;1;1;1
2020;159;159070;StengÜrden;Gladsaxe Kommune;DK;4641483;838313507.8;1625.604614;15834.98575;4.641483;3411.622051;0;0;1;1;1;1
2020;159;159080;Bagsvërd;Gladsaxe Kommune;DK;4253323;10779021251;9656.293945;9205.25701;4.253323;2164.250637;0;0;1;1;1;1
2020;159;159090;Skovbrynet;Gladsaxe Kommune;DK;4115592;473781836.8;765.715332;5603.261363;4.115592;1361.471536;0;0;0;0;1;1
2020;161;161010;Glostrup Nord;Glostrup Kommune;DK;6172125;4168261981;4418.876953;2297.653607;6.172125;372.2629738;0;0;0;0;1;1
2020;161;161020;Glostrup midt;Glostrup Kommune;DK;3594545;3824056472;3771.198975;9877.930667;3.594545;2748.033664;0;0;1;1;1;1
2020;161;161030;Glostrup syd;Glostrup Kommune;DK;3511703;10181976374;14148.73438;11201.39783;3.511703;3189.733821;0;0;1;1;1;1
2020;163;163010;Herlev syd;Herlev Kommune;DK;2919720;7870008989;10241.97852;8582.39077;2.91972;2939.456787;0;0;1;1;1;1
2020;163;163020;Herlev midt;Herlev Kommune;DK;3606309;7175480448;8742.957031;9845.28706;3.606309;2730.017605;0;0;1;1;1;1
2020;163;163030;Herlev nord;Herlev Kommune;DK;5531008;1031330174;1802.360352;11824.31327;5.531008;2137.822486;0;0;1;1;1;1
2020;165;165010;Albertslund nord;Albertslund Kommune;DK;16782390;8131094146;10136.60156;13211.13216;16.78239;787.2020707;0;0;0;0;1;1
2020;165;165020;Albertslund sydost;Albertslund Kommune;DK;1778619;5048967644;6207.933105;3096.964236;1.778619;1741.21846;0;0;1;1;1;1
2020;165;165030;Albertslund syd;Albertslund Kommune;DK;1886444;1278177575;1869.94812;5247.618169;1.886444;2781.751363;0;0;1;1;1;1
2020;165;165040;Albertslund sydvest;Albertslund Kommune;DK;2730144;3269377044;3254.494141;6496.272892;2.730144;2379.46163;0;0;1;1;1;1
2020;167;167010;Hvidovre;Hvidovre Kommune;DK;2421532;2117323238;3548.724609;10778.31183;2.421532;4451.030104;0;0;1;1;1;1
2020;167;167020;Hvidovre Hospital og Risbjerg;Hvidovre Kommune;DK;6322432;6204118040;8407.630859;14690.92493;6.322432;2323.619286;0;0;1;1;1;1
2020;167;167030;èmarken St;Hvidovre Kommune;DK;1400700;510905134.9;866.0526733;4482.740796;1.4007;3200.357533;0;0;1;1;1;1
2020;167;167040;Friheden;Hvidovre Kommune;DK;3708223;1438702014;2715.28418;12856.76461;3.708223;3467.09586;0;0;1;1;1;1
2020;167;167050;Avedore;Hvidovre Kommune;DK;3743065;1354342949;2224.930908;12312.66892;3.743065;3289.46169;0;0;1;1;1;1
2020;167;167060;Avedore Holme;Hvidovre Kommune;DK;5235170;10569705884;10477.33203;54.55958837;5.23517;10.42174148;0;0;0;0;1;1
2020;169;169010;Taastrup Syd;Hoje Taastrup Kommune;DK;6339026;3481656021;4910.182617;17096.24629;6.339026;2696.983147;0;0;1;1;1;1
2020;169;169020;Taastrup Nord;Hoje Taastrup Kommune;DK;3563625;6316457738;6825.806152;6396.108435;3.563625;1794.83207;0;0;1;1;1;1
2020;169;169030;Sengelose;Hoje Taastrup Kommune;DK;23942400;736551994.3;1089.158813;2690.43874;23.9424;112.3713053;0;0;0;0;1;1
2020;169;169040;Hoje Taastrup;Hoje Taastrup Kommune;DK;9769647;14018697197;13137.62793;11552.31544;9.769647;1182.470097;0;0;0;0;1;1
2020;169;169050;Hedehusene;Hoje Taastrup Kommune;DK;34704608;5072801406;5270.129883;14070.87821;34.704608;405.4469715;0;0;0;0;1;1
2020;173;173010;Taarbëk;Lyngby-Taarbëk Kommune ost for Motorvejen;DK;10728946;1316248468;1072.563477;1788.338038;10.728946;166.6834783;0;0;0;0;1;1
2020;173;173020;Hjortekër;Lyngby-Taarbëk Kommune ost for Motorvejen;DK;3860244;831351089.2;950.2229614;5362.536862;3.860244;1389.170442;0;0;0;0;1;1
2020;173;173030;Lundtofte;Lyngby-Taarbëk Kommune;DK;3610474;4555543790;4053.787842;7293.141301;3.610474;2019.995519;0;0;1;1;1;1
2020;173;173040;DTU;Lyngby-Taarbëk Kommune;DK;1220118;3507465911;5332.230469;1219.44985;1.220118;999.452389;0;0;0;0;1;1
2020;173;173050;Kongens Lyngby;Lyngby-Taarbëk Kommune;DK;1279782;770911582.4;1196.113525;5891.313314;1.279782;4603.372538;0;0;1;1;1;1
2020;173;173060;Lyngby C;Lyngby-Taarbëk Kommune;DK;3576618;13369084930;15767.49609;12749.76485;3.576618;3564.754427;0;0;1;1;1;1
2020;173;173070;Sorgenfri;Lyngby-Taarbëk Kommune;DK;8672984;3924058058;3701.892334;7934.563255;8.672984;914.8596671;0;0;0;0;1;1
2020;173;173080;Virum O;Lyngby-Taarbëk Kommune;DK;2203030;1414839683;1865.382813;8572.601729;2.20303;3891.277799;0;0;1;1;1;1
2020;173;173090;Virum V;Lyngby-Taarbëk Kommune;DK;3628753;626219820.3;839.8834839;6018.231344;3.628753;1658.484704;0;0;1;1;1;1
2020;175;175010;Rodovre CS;Rodovre Kommune;DK;1332014;733332203.8;1382.510742;6796.970499;1.332014;5102.777072;0;0;1;1;1;1
2020;175;175020;Rodovre Syd;Rodovre Kommune;DK;3230191;3358543140;5202.348145;10361.54093;3.230191;3207.717726;0;0;1;1;1;1
2020;175;175030;Rodovre Nord;Rodovre Kommune;DK;2791522;2284703563;4235.840332;10022.48051;2.791522;3590.328326;0;0;1;1;1;1
2020;175;175040;Islev S;Rodovre Kommune;DK;2029103;829543706.1;1237.267822;7035.589716;2.029103;3467.339862;0;0;1;1;1;1
2020;175;175050;Islev N;Rodovre Kommune;DK;2800340;4975215730;5813.282715;5174.393301;2.80034;1847.773235;0;0;1;1;1;1
2020;183;183010;Ishoj fingerby;Ishoj Kommune sydost for motorvejen;DK;7658518;2885940155;5133.210449;21336.08044;7.658518;2785.928092;0;0;1;1;1;1
2020;183;183020;Torslunde;Ishoj Kommune nordvest for Motorvejen;DK;18486334;3657823906;4540.573242;2306.916125;18.486334;124.7903519;0;0;0;0;1;1
2020;185;185120;Kastrup by O;TÜrnby Kommune;DK;18624926;804519974.2;1910.987183;8215.464936;18.624926;441.1005411;0;0;0;0;1;1
2020;185;185130;Kastrup by V;TÜrnby Kommune;DK;1328470;828211502.5;2143.429443;5867.805192;1.32847;4416.964773;0;0;1;1;1;1
2020;185;185140;TÜrnby N;TÜrnby Kommune;DK;2912867;2286498045;6001.92334;10461.68979;2.912867;3591.543929;0;0;1;1;1;1
2020;185;185150;TÜrnby S;TÜrnby Kommune;DK;2963258;2462899383;5983.18457;5161.803819;2.963258;1741.935336;0;0;1;1;1;1
2020;185;185160;Tommerup-Viberup;TÜrnby Kommune;DK;25192632;252640980.3;788.715271;5223.06957;25.192632;207.3252834;0;0;0;0;1;1
2020;185;185170;Vestamager;TÜrnby Kommune;DK;3476705;526129615.6;1200.704102;9628.680209;3.476705;2769.484385;0;0;1;1;1;1
2020;185;185200;Kastrup Lufthavn;TÜrnby Kommune;DK;11381450;2313500624;9906.726563;0.2;11.38145;0.017572453;0;0;0;0;1;1
2020;187;187010;Vallensbëk S;Vallensbëk Kommune;DK;2969532;1337413809;2166.152344;9368.599997;2.969532;3154.90791;0;0;1;1;1;1
2020;187;187020;Vallensbëk N;Vallensbëk Kommune;DK;6256155;1578492850;2496.428467;6735.39328;6.256155;1076.602686;0;0;0;0;1;1
2020;190;190010;Stavnsholt;Farum ost;DK;5789928;1494690803;1327.761108;6272.308612;5.789928;1083.31375;0;0;0;0;1;1
2020;190;190020;Farum Nord;Farum kaserneomrÜde og omkringliggende gÜrde;DK;9545362;143168523.2;224.7655792;2113.144368;9.545362;221.3791754;0;0;0;0;1;1
2020;190;190030;Farum by;Farum midtvest;DK;7380444;4911931910;5699.310547;12030.79093;7.380444;1630.090402;0;0;1;1;1;1
2020;190;190040;Vërlose og Hareskov;Fureso Kommune;DK;14630584;3073157008;3437.645752;12036.25184;14.630584;822.6774707;0;0;0;0;1;1
2020;190;190050;Hareskovby;Fureso Kommune;DK;3737814;508481373.3;717.8413696;4108.300489;3.737814;1099.118493;0;0;0;0;1;1
2020;190;190060;Kirke Vërlose og Flyvestationen;Fureso Kommune;DK;15721427;1628110170;1684.072266;4993.187177;15.721427;317.6039412;0;0;0;0;1;1
2020;201;201010;Blovstrod og Hovelte;Allerod Kommune;DK;14213152;1796364368;2464.077637;2915.826339;14.213152;205.1498738;0;0;0;0;1;1
2020;201;201020;Allerod ost;Allerod Kommune;DK;9725831;5184692239;6416.638184;9716.03284;9.725831;998.9925632;0;0;0;0;1;1
2020;201;201030;Allerod vest;Allerod Kommune;DK;8197542;1673333117;2233.102295;7093.086067;8.197542;865.2698659;0;0;0;0;1;1
2020;201;201040;Lynge og Vassingerod;Allerod Kommune;DK;35307464;2769283922;3097.011963;5470.040938;35.307464;154.9259085;0;0;0;0;1;1
2020;210;210010;Kokkedal;Fredensborg Kommune;DK;7200754;2478819494;2852.660156;9797.756723;7.200754;1360.657054;0;0;0;0;1;1
2020;210;210020;Humlebëk S;Fredensborg Kommune;DK;6014430;1315628901;2060.220215;8627.293239;6.01443;1434.432397;0;0;0;0;1;1
2020;210;210030;Humlebëk N;Fredensborg Kommune;DK;5102622;1228361133;1723.628784;7956.089573;5.102622;1559.215943;0;0;1;1;1;1
2020;210;210040;Fredensborg landomrÜde N;Fredensborg Kommune;DK;26858150;1449571671;1202.725464;2616.271431;26.85815;97.41070889;0;0;0;0;1;1
2020;210;210050;Fredensborg landomrÜde S;Fredensborg Kommune;DK;35218636;548649808.1;1010.163574;1567.94133;35.218636;44.52021736;0;0;0;0;1;1
2020;210;210060;Fredensborg by;Fredensborg Kommune;DK;31743398;3225083279;3649.778809;10258.62839;31.743398;323.1736057;0;0;0;0;1;1
2020;217;217010;Helsingor ost;Helsingor Kommune;DK;4082019;4649522286;5724.821289;13513.05525;4.082019;3310.385192;0;0;1;1;1;1
2020;217;217020;Snekkersten;Helsingor Kommune;DK;5277058;2766648591;3352.99707;11781.90188;5.277058;2232.664845;0;0;1;1;1;1
2020;217;217030;Helsingor vest;Helsingor Kommune;DK;8928552;3911888439;3395.982666;9961.31935;8.928552;1115.670195;0;0;0;0;1;1
2020;217;217040;Espergërde;Helsingor Kommune;DK;8552191;3363823256;4145.432617;12563.43351;8.552191;1469.030978;0;0;0;0;1;1
2020;217;217050;KvistgÜrd;Helsingor Kommune;DK;8956927;2435609684;2405.501709;1120.814657;8.956927;125.1338385;0;0;0;0;1;1
2020;217;217060;Tikob;Helsingor Kommune;DK;61914876;514221109.9;715.2843628;3168.702301;61.914876;51.17836788;0;0;0;0;1;1
2020;217;217070;Hellebëk;Helsingor Kommune;DK;15632945;1074311159;1464.223389;7302.507641;15.632945;467.1229663;0;0;0;0;1;1
2020;217;217080;Hornbëk;Helsingor Kommune;DK;8290683;752827291.1;965.8208618;3798.23415;8.290683;458.1328402;0;0;0;0;1;1
2020;219;219010;Nodebo;Hillerod Kommune;DK;22636318;390892851.8;494.7969666;2303.82487;22.636318;101.775601;0;0;0;0;1;1
